,title,link,id,stars,score,date
1263,Carcassonne - Burgemeesters & Abdijen (NL),https://www.youtube.com/watch?v=ENLE9sGcYug,ENLE9sGcYug,3.0,6.0,2015-04-07
1264,XCOM The Boardgame (NL) - Deel 2 / 2,https://www.youtube.com/watch?v=1tUF3M-hRjE,1tUF3M-hRjE,3.0,6.0,2015-04-04
1265,Senet (NL),https://www.youtube.com/watch?v=EOdwwg4V8Vs,EOdwwg4V8Vs,3.0,6.0,2015-03-30
1266,Notre Dame (NL),https://www.youtube.com/watch?v=EXsuTUmNC5E,EXsuTUmNC5E,3.0,6.0,2015-03-29
1267,De Legenden van Andor - Het Sterrenschild (NL),https://www.youtube.com/watch?v=sWhriixmuD8,sWhriixmuD8,3.0,6.0,2015-03-19
1268,Why First? (NL),https://www.youtube.com/watch?v=CkDyb2EOYmM,CkDyb2EOYmM,3.0,6.0,2015-03-11
1269,Mysterium / Tajemnicze Domostwo (NL),https://www.youtube.com/watch?v=ycqrJy2988c,ycqrJy2988c,3.0,6.0,2015-03-10
1270,Daxu (NL),https://www.youtube.com/watch?v=e6j94qhGSiE,e6j94qhGSiE,3.0,6.0,2015-03-09
1271,Cave Pilot 55 - Kickstarter (NL),https://www.youtube.com/watch?v=vjsDJsVtAYg,vjsDJsVtAYg,3.0,6.0,2015-02-13
1272,Een Wandeling door Zomerspel 2015,https://www.youtube.com/watch?v=j5g2ohjQvlw,j5g2ohjQvlw,,6.0,2015-02-07
1273,Mixtour (NL),https://www.youtube.com/watch?v=LFlGkxo1siw,LFlGkxo1siw,3.0,6.0,2015-01-26
1274,Madame Ching (NL),https://www.youtube.com/watch?v=eW0T9eBTEFc,eW0T9eBTEFc,3.0,6.0,2015-01-18
1275,Wildcatters (NL),https://www.youtube.com/watch?v=mxNPRsjj4hs,mxNPRsjj4hs,3.0,6.0,2015-01-17
1276,Planes (NL),https://www.youtube.com/watch?v=VHB-mAFxtww,VHB-mAFxtww,3.0,6.0,2015-01-13
1277,Cup King (NL),https://www.youtube.com/watch?v=kLXTb-rOumo,kLXTb-rOumo,3.0,6.0,2015-01-10
1278,Havana (NL),https://www.youtube.com/watch?v=AywMiAnVjzQ,AywMiAnVjzQ,3.0,6.0,2014-11-29
1279,RoboRama (NL),https://www.youtube.com/watch?v=_0wbjNKC4HY,_0wbjNKC4HY,3.0,6.0,2014-11-16
1280,Saboteur - De Uitbreiding (NL),https://www.youtube.com/watch?v=VnWOMbuObnE,VnWOMbuObnE,,6.0,2014-11-08
1281,River Dragons (NL),https://www.youtube.com/watch?v=xa6X86nodkU,xa6X86nodkU,3.0,6.0,2014-10-25
1282,Cthulhu Gloom (NL),https://www.youtube.com/watch?v=8DbMt_FAzxk,8DbMt_FAzxk,,6.0,2014-08-31
1283,Camel Up (NL),https://www.youtube.com/watch?v=Titw5Sdd0Ek,Titw5Sdd0Ek,,6.0,2014-07-30
1284,Pagode (NL),https://www.youtube.com/watch?v=lVLcXI3xpfA,lVLcXI3xpfA,,6.0,2014-06-20
1285,Koryo (NL),https://www.youtube.com/watch?v=P-k61rA9nC8,P-k61rA9nC8,,6.0,2014-06-16
1286,Myrmes (NL),https://www.youtube.com/watch?v=xCMw2MA-8Yc,xCMw2MA-8Yc,3.0,6.0,2014-06-12
1287,Stratego (NL),https://www.youtube.com/watch?v=YHO46fPTzfY,YHO46fPTzfY,,6.0,2014-05-24
1288,Doctor Who - The Card Game (NL),https://www.youtube.com/watch?v=GRQDaYps0rM,GRQDaYps0rM,,6.0,2014-05-19
1289,Paniek in de Wei (NL),https://www.youtube.com/watch?v=FfhZ6-6n_Zs,FfhZ6-6n_Zs,,6.0,2014-05-13
1290,De Glasstraat (NL),https://www.youtube.com/watch?v=77fdO0IioZA,77fdO0IioZA,3.0,6.0,2014-05-11
1291,Medievil Madness (NL),https://www.youtube.com/watch?v=JfRIspkEuxQ,JfRIspkEuxQ,,6.0,2014-03-30
1292,Eight Minute Empire (NL),https://www.youtube.com/watch?v=JyCHfWc_Ioo,JyCHfWc_Ioo,,6.0,2014-02-27
1293,Taboe (NL),https://www.youtube.com/watch?v=P9dDEwlZxPY,P9dDEwlZxPY,,6.0,2014-02-02
1294,Keyword (NL),https://www.youtube.com/watch?v=TkwUf1LCei4,TkwUf1LCei4,,6.0,2014-01-16
1295,The Adventurers - The Temple of Chac (NL),https://www.youtube.com/watch?v=jCbGV0xi2js,jCbGV0xi2js,,6.0,2013-12-03
1296,Nox' Special 2013 - Nox' Partybox Top 5,https://www.youtube.com/watch?v=uaFNiTx9IAQ,uaFNiTx9IAQ,,6.0,2013-11-26
1297,Android Netrunner LCG (NL),https://www.youtube.com/watch?v=aG9XYJyL7mI,aG9XYJyL7mI,,6.0,2013-11-07
1298,Ugo! (NL),https://www.youtube.com/watch?v=MVodq02tN3w,MVodq02tN3w,,6.0,2013-10-13
1299,Sylla (NL),https://www.youtube.com/watch?v=MUry4_-eclk,MUry4_-eclk,,6.0,2013-09-03
1300,Frank's Ark (NL),https://www.youtube.com/watch?v=GrmSL3FVCgY,GrmSL3FVCgY,,6.0,2013-08-18
1301,Koboler (NL),https://www.youtube.com/watch?v=VyPFgh-R2KE,VyPFgh-R2KE,,6.0,2013-08-18
1302,Eufraat & Tigris - Het Kaartspel (NL),https://www.youtube.com/watch?v=qLYj07G6U3c,qLYj07G6U3c,,6.0,2013-08-04
1303,Infinite City (NL),https://www.youtube.com/watch?v=3sdPt5dGoYo,3sdPt5dGoYo,,6.0,2013-07-01
1304,Dungeon Roll (NL),https://www.youtube.com/watch?v=BAO41P_ANRU,BAO41P_ANRU,,6.0,2013-05-10
1305,Livingstone (NL),https://www.youtube.com/watch?v=wlEBrZvbrDo,wlEBrZvbrDo,,6.0,2013-05-01
1306,De Rode Ridder  Het Avonturenspel (NL),https://www.youtube.com/watch?v=kgwAAFVzoPc,kgwAAFVzoPc,,6.0,2013-04-26
1307,Drum Roll (NL),https://www.youtube.com/watch?v=cZQN5UmDhxU,cZQN5UmDhxU,,6.0,2013-04-11
1308,Siberia - The Card Game (NL),https://www.youtube.com/watch?v=n9PZNgBRLCM,n9PZNgBRLCM,,6.0,2013-03-10
1309,Eclipse (NL) - Deel 1 / 2,https://www.youtube.com/watch?v=_AFFaqiN9BU,_AFFaqiN9BU,3.0,6.0,2013-03-06
1310,Metropolys (NL),https://www.youtube.com/watch?v=YRr8e1dri5s,YRr8e1dri5s,,6.0,2013-02-19
1311,Evolution   The Origin of Species NL,https://www.youtube.com/watch?v=N6g_stvDypI,N6g_stvDypI,,6.0,2013-02-19
1312,Mexica (NL),https://www.youtube.com/watch?v=qbSPsOmQ4gM,qbSPsOmQ4gM,,6.0,2013-02-19
1313,The Jam (NL),https://www.youtube.com/watch?v=MdeAn7-iOso,MdeAn7-iOso,,6.0,2013-02-17
1314,Nieuw Amsterdam (NL),https://www.youtube.com/watch?v=xvCnmosVegs,xvCnmosVegs,,6.0,2013-02-17
1315,Packet Row (NL),https://www.youtube.com/watch?v=N3Hhn5G0k8Y,N3Hhn5G0k8Y,,6.0,2013-02-11
1316,MageStorm (NL),https://www.youtube.com/watch?v=sbnCRdca-X4,sbnCRdca-X4,,6.0,2013-01-22
1317,Elder Sign (NL),https://www.youtube.com/watch?v=8r_sBhr7da4,8r_sBhr7da4,,6.0,2012-10-10
1318,Go West (NL),https://www.youtube.com/watch?v=UUB_tmwz23s,UUB_tmwz23s,,6.0,2012-10-04
1319,Gauntlet of Fools (NL),https://www.youtube.com/watch?v=U_lA-X27WFE,U_lA-X27WFE,,6.0,2012-06-12
1320,Impossible Machine (NL),https://www.youtube.com/watch?v=HEll1fgu4_s,HEll1fgu4_s,,6.0,2012-02-29
1321,De Legendes van Camelot (NL),https://www.youtube.com/watch?v=y1g1NJM9Bh4,y1g1NJM9Bh4,,6.0,2012-02-27
1322,Geharrewar in de Sushibar (NL),https://www.youtube.com/watch?v=D-gy2Qoj1eU,D-gy2Qoj1eU,,6.0,2012-02-02
1323,Beowulf - The Legend (NL),https://www.youtube.com/watch?v=Cq_jSnhY574,Cq_jSnhY574,,6.0,2012-02-01
1324,Acquire (NL),https://www.youtube.com/watch?v=AGp3N-8UVeY,AGp3N-8UVeY,,6.0,2012-01-26
1325,Lost Temple (NL),https://www.youtube.com/watch?v=0QZgnOO9IQo,0QZgnOO9IQo,,6.0,2011-12-20
1326,Lord of the Rings - The Duel (NL),https://www.youtube.com/watch?v=_YICtmv1bHw,_YICtmv1bHw,,6.0,2011-12-12
1327,De Grote Dalmuti (NL),https://www.youtube.com/watch?v=-m98XKwL6pA,-m98XKwL6pA,,6.0,2011-10-17
1328,Bekendmaking Winnaars RINCON prijsvraag1,https://www.youtube.com/watch?v=x2ETo1iGEQs,x2ETo1iGEQs,,5.0,2023-03-03
1329,Equinox (NL),https://www.youtube.com/watch?v=mRat2fA8Oz0,mRat2fA8Oz0,,5.0,2023-01-02
1330,Boonlake (NL),https://www.youtube.com/watch?v=uCScuSGXQ70,uCScuSGXQ70,,5.0,2022-11-09
1331,Aan tafel: Nox speelt met De Spelletjes Vrienden.,https://www.youtube.com/watch?v=WBSvPgEQUO4,WBSvPgEQUO4,,5.0,2022-08-16
1332,Beginnen met Magic: Deel 04 - Magic Formats,https://www.youtube.com/watch?v=bs005RKTWGM,bs005RKTWGM,,5.0,2022-06-02
1333,Dicetopia (NL),https://www.youtube.com/watch?v=vjm7DSoFuZI,vjm7DSoFuZI,,5.0,2022-05-17
1334,Livestream Nox' Spellenzolder en BARPIG 3: The Great Festival,https://www.youtube.com/watch?v=FsFW6v2XMyA,FsFW6v2XMyA,,5.0,2022-02-10
1335,De Piramides van de Jaguar (NL),https://www.youtube.com/watch?v=-0A3XKlcaic,-0A3XKlcaic,,5.0,2022-01-22
1336,Godzilla Total War (NL),https://www.youtube.com/watch?v=sV01xl4PoMY,sV01xl4PoMY,,5.0,2021-12-05
1337,Top 5 Meest Hilarische Bordspellen,https://www.youtube.com/watch?v=AacipSCWck0,AacipSCWck0,,5.0,2021-10-15
1338,Hippe Kippen (NL),https://www.youtube.com/watch?v=JXjIW0-n-j4,JXjIW0-n-j4,,5.0,2021-10-13
1339,Pipeline (NL),https://www.youtube.com/watch?v=GGCr5gW48D0,GGCr5gW48D0,,5.0,2021-07-17
1340,Goetia - Nine Kings of Solomon (NL),https://www.youtube.com/watch?v=WlZyYO32-x4,WlZyYO32-x4,,5.0,2021-07-14
1341,Marvel Villainous: Infinite Power (NL),https://www.youtube.com/watch?v=QxBWHz6eZOw,QxBWHz6eZOw,,5.0,2021-05-12
1342,Wollie Bollie (NL),https://www.youtube.com/watch?v=nAOhbvcB8C0,nAOhbvcB8C0,,5.0,2021-05-09
1343,Lucky 7 (NL),https://www.youtube.com/watch?v=i00hmslotd8,i00hmslotd8,,5.0,2021-05-05
1344,Top 5 Roll & Write met Charlotte Stolk,https://www.youtube.com/watch?v=mqlYVRDyMUo,mqlYVRDyMUo,,5.0,2021-04-17
1345,Robin Hood and the Merry Men (NL),https://www.youtube.com/watch?v=v9nRVIZB80o,v9nRVIZB80o,,5.0,2021-01-31
1346,Andor: Jonge Helden (NL),https://www.youtube.com/watch?v=EutGKfZnJo8,EutGKfZnJo8,,5.0,2021-01-03
1347,"e-Raptor special: ""Maracaibo Insert""",https://www.youtube.com/watch?v=WQAENod9m1Q,WQAENod9m1Q,,5.0,2020-11-15
1348,Nox' Spellenzolder Top 50 Aller Tijden -  Deel 1 (50 t/m 41),https://www.youtube.com/watch?v=Cu7ODqEXxTA,Cu7ODqEXxTA,,5.0,2020-11-04
1349,Nox speelt... Hellapagos,https://www.youtube.com/watch?v=3DYMmATgMFE,3DYMmATgMFE,,5.0,2020-09-23
1350,Underwater Cities (NL),https://www.youtube.com/watch?v=Eg8rDluXlNU,Eg8rDluXlNU,,5.0,2020-09-07
1351,Zombicide: Prison Outbreak (NL),https://www.youtube.com/watch?v=OZ3Jv8gF56g,OZ3Jv8gF56g,,5.0,2020-09-02
1352,Descent: Journeys in the Dark (2nd Edition) (NL),https://www.youtube.com/watch?v=e4oIMJBAv4U,e4oIMJBAv4U,,5.0,2020-06-30
1353,Bang! Het Dobbelspel: Undead or Alive (NL),https://www.youtube.com/watch?v=og5t0qlb4j8,og5t0qlb4j8,,5.0,2020-06-14
1354,Dungeonology (NL),https://www.youtube.com/watch?v=5lKAk178qPo,5lKAk178qPo,5.0,5.0,2020-04-26
1355,Vindication (NL),https://www.youtube.com/watch?v=HoHup9VndxQ,HoHup9VndxQ,,5.0,2020-03-18
1356,Industria (NL),https://www.youtube.com/watch?v=HuoeLwdsY-0,HuoeLwdsY-0,,5.0,2020-03-15
1357,Once Upon a Dragon (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=T4JWegT6MKA,T4JWegT6MKA,,5.0,2020-02-25
1358,Luxor: The Mummy's Curse (NL),https://www.youtube.com/watch?v=8urhIgQ145w,8urhIgQ145w,,5.0,2019-12-27
1359,1655: Habemus Papam (NL),https://www.youtube.com/watch?v=Yep3fuwFcIs,Yep3fuwFcIs,,5.0,2019-12-12
1360,In de Ban van de Ring: Sauron (NL),https://www.youtube.com/watch?v=UPJsKVCuU_c,UPJsKVCuU_c,,5.0,2019-11-03
1361,Het Duel II: Round 3 - DungeonQuest,https://www.youtube.com/watch?v=-UQo1q2elVA,-UQo1q2elVA,,5.0,2019-10-22
1362,Tiny Epic Defenders (NL),https://www.youtube.com/watch?v=DEh2Oh02jj8,DEh2Oh02jj8,,5.0,2019-10-02
1363,Onirim (NL),https://www.youtube.com/watch?v=8tg1Rnhg-2Q,8tg1Rnhg-2Q,,5.0,2019-08-04
1364,Vast: The Crystal Caverns (NL),https://www.youtube.com/watch?v=j76D51jRtmo,j76D51jRtmo,,5.0,2019-07-14
1365,Pechvogel (NL),https://www.youtube.com/watch?v=0GmCfXyb-Jk,0GmCfXyb-Jk,,5.0,2019-07-04
1366,"De Top 5 ""Vergeten Bordspellen"" vanaf de Spellenbeurs in Hasselt",https://www.youtube.com/watch?v=GyT1OoneVH8,GyT1OoneVH8,,5.0,2019-07-03
1367,Virus! (NL),https://www.youtube.com/watch?v=tk-X1YbsY9w,tk-X1YbsY9w,,5.0,2019-06-28
1368,Nox speelt... De Taveernen van de Oude Stad,https://www.youtube.com/watch?v=SGxJUS0ec4M,SGxJUS0ec4M,,5.0,2019-06-17
1369,Dominion: Nocturne (NL),https://www.youtube.com/watch?v=AF-DS1b0Rdc,AF-DS1b0Rdc,,5.0,2019-06-11
1370,Tenjo (NL),https://www.youtube.com/watch?v=TA-pU2rMcwM,TA-pU2rMcwM,,5.0,2019-05-17
1371,Vampire Queen (NL),https://www.youtube.com/watch?v=o6lScuvFvmo,o6lScuvFvmo,,5.0,2019-04-26
1372,The Capitals NL,https://www.youtube.com/watch?v=Ax08SArLKgE,Ax08SArLKgE,,5.0,2019-01-27
1373,Apocrypha (NL),https://www.youtube.com/watch?v=MzhgsNpLBLw,MzhgsNpLBLw,,5.0,2019-01-20
1374,Car Clash (NL),https://www.youtube.com/watch?v=FbSjVosX4AU,FbSjVosX4AU,,5.0,2018-11-07
1375,Cat Stax (NL),https://www.youtube.com/watch?v=u82RhW9wodw,u82RhW9wodw,,5.0,2018-08-27
1376,Party Animals (NL),https://www.youtube.com/watch?v=9ZyYBJUGBRM,9ZyYBJUGBRM,,5.0,2018-08-11
1377,Kang (NL),https://www.youtube.com/watch?v=gWlBIFHiz0w,gWlBIFHiz0w,,5.0,2018-06-18
1378,Dino Battle (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=xr2fT6wAv_Q,xr2fT6wAv_Q,,5.0,2018-04-20
1379,Endangered Orphans (NL),https://www.youtube.com/watch?v=d88JbTc6kRg,d88JbTc6kRg,,5.0,2018-01-25
1380,Zomerspel Toppers - Familie,https://www.youtube.com/watch?v=zq9Wj1b5FZ4,zq9Wj1b5FZ4,,5.0,2016-05-17
1381,Bruxelles 1893 (NL),https://www.youtube.com/watch?v=8almAb3h5Pc,8almAb3h5Pc,,5.0,2016-03-14
1382,Special - 999 Games Trakteert!,https://www.youtube.com/watch?v=O50giPC8DM4,O50giPC8DM4,,5.0,2015-03-10
1383,Empires of the Void (NL),https://www.youtube.com/watch?v=03peEFLg2tI,03peEFLg2tI,,5.0,2014-07-28
1384,Brugge (NL),https://www.youtube.com/watch?v=i8XsVRnnf_Q,i8XsVRnnf_Q,,5.0,2014-07-08
1385,Gold und Rum (NL),https://www.youtube.com/watch?v=DFgir51-JpA,DFgir51-JpA,,5.0,2014-05-15
1386,Carpe Astra (NL),https://www.youtube.com/watch?v=H4MsVKX0ZhQ,H4MsVKX0ZhQ,,5.0,2014-04-21
1387,Panzer General - Russian Assault (NL),https://www.youtube.com/watch?v=5TQ6VNmgBhU,5TQ6VNmgBhU,,5.0,2014-03-29
1388,Ragami (NL),https://www.youtube.com/watch?v=8FSCfBo3Ino,8FSCfBo3Ino,,5.0,2014-02-02
1389,Eldritch Horror (NL),https://www.youtube.com/watch?v=J_ATVwFE3TY,J_ATVwFE3TY,,5.0,2014-01-22
1390,Japanese Castle (NL),https://www.youtube.com/watch?v=bBs1AeGdsIk,bBs1AeGdsIk,,5.0,2013-12-04
1391,Olympicards (NL),https://www.youtube.com/watch?v=AYT9MqU-Mpw,AYT9MqU-Mpw,,5.0,2013-11-29
1392,Spy (NL),https://www.youtube.com/watch?v=Z2fVMu0MglM,Z2fVMu0MglM,,5.0,2013-11-15
1393,Confetti (NL),https://www.youtube.com/watch?v=A6PD0bRFu6M,A6PD0bRFu6M,,5.0,2013-10-21
1394,Cadwallon - City of Thieves (NL),https://www.youtube.com/watch?v=Zp6KE7-Ye0w,Zp6KE7-Ye0w,,5.0,2013-06-13
1395,Cave Troll (NL),https://www.youtube.com/watch?v=l2Eh1PCpYpE,l2Eh1PCpYpE,,5.0,2013-05-30
1396,Wereldsteden (NL),https://www.youtube.com/watch?v=q-TSOY_XHxI,q-TSOY_XHxI,,5.0,2013-03-19
1397,Uchronia (NL),https://www.youtube.com/watch?v=fCf3yYRJauQ,fCf3yYRJauQ,,5.0,2013-02-11
1398,Nox' Spellenzolder- 2 Speler Spellen Top 5,https://www.youtube.com/watch?v=9WFYvmhMvnM,9WFYvmhMvnM,,5.0,2012-12-14
1399,Love Letter (NL),https://www.youtube.com/watch?v=_2PuXy6YXDA,_2PuXy6YXDA,,5.0,2012-11-24
1400,Lost Valley (NL),https://www.youtube.com/watch?v=Pi2kuPxT-J8,Pi2kuPxT-J8,,5.0,2012-03-19
1401,Dragonheart (NL),https://www.youtube.com/watch?v=GqStxvUi38Q,GqStxvUi38Q,,5.0,2012-01-27
1402,Phase 10 (NL),https://www.youtube.com/watch?v=wl1_6vR1V0M,wl1_6vR1V0M,,4.0,2023-01-02
1403,Project L (NL),https://www.youtube.com/watch?v=CiB9MVQ7TlY,CiB9MVQ7TlY,,4.0,2022-12-06
1404,Flamecraft (NL),https://www.youtube.com/watch?v=6r2QZAaF-EE,6r2QZAaF-EE,,4.0,2022-11-30
1405,Expedition: Congo River 1884 (NL),https://www.youtube.com/watch?v=M-k-25CMmPw,M-k-25CMmPw,,4.0,2022-07-26
1406,Gorinto (NL),https://www.youtube.com/watch?v=X1F-I9W5mM4,X1F-I9W5mM4,,4.0,2022-06-20
1407,Risk: Europe (NL),https://www.youtube.com/watch?v=VHBoiLVDYAU,VHBoiLVDYAU,,4.0,2022-05-17
1408,7 Wonders: Architects (NL),https://www.youtube.com/watch?v=TTJ1Z42_k28,TTJ1Z42_k28,,4.0,2022-05-15
1409,Seafall (NL),https://www.youtube.com/watch?v=89ZEWMML6_4,89ZEWMML6_4,,4.0,2022-04-14
1410,Matcha (NL),https://www.youtube.com/watch?v=eMk07zFz-C8,eMk07zFz-C8,,4.0,2022-04-12
1411,Little Devils (NL),https://www.youtube.com/watch?v=SdSq2bEnb4I,SdSq2bEnb4I,,4.0,2022-01-26
1412,Cubitos (NL),https://www.youtube.com/watch?v=8bWbqUjjXZs,8bWbqUjjXZs,,4.0,2021-12-19
1413,Barrage (NL),https://www.youtube.com/watch?v=SkA87nJ2M94,SkA87nJ2M94,,4.0,2021-12-15
1414,Anti-Monopoly (NL),https://www.youtube.com/watch?v=ZuUO5QEPfqs,ZuUO5QEPfqs,2.0,4.0,2021-12-04
1415,Nox' Spellenzolder - Top 5  Twee Spelers 2021,https://www.youtube.com/watch?v=_SdqrZ7dOBk,_SdqrZ7dOBk,2.0,4.0,2021-11-28
1416,The Terrifying Girl Disorder (NL),https://www.youtube.com/watch?v=ylB0eH2RFSs,ylB0eH2RFSs,,4.0,2021-11-16
1417,Risk Legacy (NL),https://www.youtube.com/watch?v=Obf3XW382s4,Obf3XW382s4,2.0,4.0,2021-09-01
1418,The World of SMOG: Rise of Moloch (NL),https://www.youtube.com/watch?v=UfsVi-jF8lY,UfsVi-jF8lY,,4.0,2021-07-18
1419,Special - Crowdfinder.be,https://www.youtube.com/watch?v=I04Ai7SUn-U,I04Ai7SUn-U,,4.0,2021-07-09
1420,Mainports (NL),https://www.youtube.com/watch?v=N5nQp_uLNl4,N5nQp_uLNl4,,4.0,2021-06-01
1421,Horizon Zero Dawn: The Board Game (NL),https://www.youtube.com/watch?v=FFG1BfvgQTU,FFG1BfvgQTU,,4.0,2021-06-01
1422,Joris en de Draak (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=uQZkJEQwfCE,uQZkJEQwfCE,,4.0,2021-05-23
1423,Het Grote DE Koffiespel (NL),https://www.youtube.com/watch?v=-7Zq2PqVgzE,-7Zq2PqVgzE,,4.0,2021-04-13
1424,Forgotten Waters (NL),https://www.youtube.com/watch?v=NIAW7y_lNY0,NIAW7y_lNY0,2.0,4.0,2020-12-16
1425,Borgia (NL),https://www.youtube.com/watch?v=chwqrzWEEfA,chwqrzWEEfA,,4.0,2020-12-02
1426,Stratego Conquest (NL),https://www.youtube.com/watch?v=SCMngait500,SCMngait500,,4.0,2020-08-02
1427,The Colonists (NL),https://www.youtube.com/watch?v=s3BWPXb_UDE,s3BWPXb_UDE,,4.0,2020-07-13
1428,Money Maker (NL),https://www.youtube.com/watch?v=gbmpBsQfGDU,gbmpBsQfGDU,,4.0,2020-04-21
1429,Pablo Escobar: The Boardgame (NL),https://www.youtube.com/watch?v=1BTcTyVkk6o,1BTcTyVkk6o,,4.0,2020-02-26
1430,Onami (NL),https://www.youtube.com/watch?v=cYDIxhCn9K8,cYDIxhCn9K8,,4.0,2020-01-31
1431,Dungeoneer: Vault of the Fiends (NL),https://www.youtube.com/watch?v=VdW37TrP3iQ,VdW37TrP3iQ,,4.0,2019-08-02
1432,Piepmatz: Little Songbirds (NL),https://www.youtube.com/watch?v=3TbVDE3e938,3TbVDE3e938,,4.0,2019-06-06
1433,Festo! (NL),https://www.youtube.com/watch?v=ux4yQwU8urE,ux4yQwU8urE,,4.0,2019-04-16
1434,Pandemic Legacy - Season 2 (NL),https://www.youtube.com/watch?v=8qbEafflrMQ,8qbEafflrMQ,2.0,4.0,2018-10-07
1435,Heroes of Normandie (NL),https://www.youtube.com/watch?v=bsV-R-Y8lTE,bsV-R-Y8lTE,2.0,4.0,2018-07-19
1436,Dead Men Tell No Tales (NL),https://www.youtube.com/watch?v=teaApkhfWkQ,teaApkhfWkQ,,4.0,2018-07-11
1437,"Lost in Time: ""Cops vs Robbers"" variant (NL)",https://www.youtube.com/watch?v=BW1X_U_2kNM,BW1X_U_2kNM,,4.0,2018-06-14
1438,Dice Throne - Season One (NL),https://www.youtube.com/watch?v=1HEupqND7Zk,1HEupqND7Zk,2.0,4.0,2018-06-11
1439,Gùgōng (NL),https://www.youtube.com/watch?v=ug-13iqVrls,ug-13iqVrls,,4.0,2018-05-11
1440,Carcassonne: Amazone (NL),https://www.youtube.com/watch?v=RxT5_8TT96I,RxT5_8TT96I,,4.0,2018-04-25
1441,Fox & Chicken (NL),https://www.youtube.com/watch?v=NtWDGjrcxOw,NtWDGjrcxOw,,4.0,2018-04-23
1442,Tycoon (NL),https://www.youtube.com/watch?v=BLiCQdizbJM,BLiCQdizbJM,,4.0,2017-12-26
1443,Lobotomy (NL),https://www.youtube.com/watch?v=eKgDagboek4,eKgDagboek4,2.0,4.0,2017-12-19
1444,Majesty (NL),https://www.youtube.com/watch?v=WHQ_cm5CKzE,WHQ_cm5CKzE,2.0,4.0,2017-12-15
1445,Machiavelli Deluxe (NL),https://www.youtube.com/watch?v=qaYFIs9ysEw,qaYFIs9ysEw,,4.0,2017-12-10
1446,Lost in Time (NL),https://www.youtube.com/watch?v=Bzbzb0ZMHWo,Bzbzb0ZMHWo,2.0,4.0,2017-10-13
1447,Rum & Bones (NL),https://www.youtube.com/watch?v=ZDrJpenA3Lk,ZDrJpenA3Lk,2.0,4.0,2017-10-06
1448,OMG: Oh Mijn Goederen! (NL),https://www.youtube.com/watch?v=d4rWTH4u3_0,d4rWTH4u3_0,2.0,4.0,2017-09-28
1449,Catan Big Game - Uitleg (NL),https://www.youtube.com/watch?v=VKkSE2mfpcw,VKkSE2mfpcw,,4.0,2017-09-16
1450,Wereldrecord Catan 24 september 2017,https://www.youtube.com/watch?v=-GFQBWJ9ZoU,-GFQBWJ9ZoU,,4.0,2017-09-13
1451,Welcome (Back) to the Dungeon (NL),https://www.youtube.com/watch?v=ne3GvZMI9bw,ne3GvZMI9bw,,4.0,2017-08-06
1452,Terraforming Mars (NL),https://www.youtube.com/watch?v=59KBkqJSOwg,59KBkqJSOwg,,4.0,2017-07-15
1453,Robin (NL),https://www.youtube.com/watch?v=7ytL3Mplo64,7ytL3Mplo64,,4.0,2017-04-06
1454,Fabelfruit (NL),https://www.youtube.com/watch?v=psXIfVwcOD0,psXIfVwcOD0,,4.0,2017-03-05
1455,Imperial Settlers   Atlantis NL,https://www.youtube.com/watch?v=Z6ggJ77hDso,Z6ggJ77hDso,,4.0,2017-02-21
1456,7 Wonders Duel - Pantheon (NL),https://www.youtube.com/watch?v=WcmnOXuT5yI,WcmnOXuT5yI,,4.0,2017-02-13
1457,Innovation (NL),https://www.youtube.com/watch?v=6mPkaxraAmM,6mPkaxraAmM,2.0,4.0,2017-02-05
1458,More Kittens in a Blender (NL),https://www.youtube.com/watch?v=3x-uba3RZP4,3x-uba3RZP4,2.0,4.0,2016-11-02
1459,Rhodes (NL),https://www.youtube.com/watch?v=npU03iLVZHA,npU03iLVZHA,,4.0,2016-10-29
1460,Koehandel - Het Bordspel (NL),https://www.youtube.com/watch?v=QosOOy3b_tw,QosOOy3b_tw,,4.0,2016-09-19
1461,Camp Grizzly (NL),https://www.youtube.com/watch?v=ak4ya_EZ11M,ak4ya_EZ11M,2.0,4.0,2016-08-10
1462,B-Sieged (NL),https://www.youtube.com/watch?v=nIbgFiK3ouY,nIbgFiK3ouY,2.0,4.0,2016-07-25
1463,Pixie Queen (NL),https://www.youtube.com/watch?v=CJ0ZwUyCenw,CJ0ZwUyCenw,,4.0,2016-06-06
1464,Trickerion (NL),https://www.youtube.com/watch?v=9hWzSl4aTMA,9hWzSl4aTMA,,4.0,2016-05-31
1465,40 Jaar Ducosim - Rian van Meeteren,https://www.youtube.com/watch?v=K-5z3Zvvn8o,K-5z3Zvvn8o,,4.0,2016-05-25
1466,Concept (NL),https://www.youtube.com/watch?v=-jrZGddhl5U,-jrZGddhl5U,,4.0,2016-01-08
1467,Dice Masters vanuit De Rode Pion in Gorinchem,https://www.youtube.com/watch?v=KXQ8wgUA1E0,KXQ8wgUA1E0,2.0,4.0,2016-01-06
1468,Luna (NL),https://www.youtube.com/watch?v=Ze4KTRhXZ6I,Ze4KTRhXZ6I,2.0,4.0,2016-01-03
1469,Don Quixote (NL),https://www.youtube.com/watch?v=aVZ4m3Tsyik,aVZ4m3Tsyik,2.0,4.0,2015-11-29
